book,chapter,verse,text_Tagalog,text_Hiligaynon
Genesis,49,29,"Pagkatapos ay iniutos niya sa kanila, “Ako'y malapit nang makasama sa aking bayan. Ilibing ninyo ako sa tabi ng aking mga magulang, sa yungib na nasa parang ni Efron na Heteo,","Dayon ginbilinan ni Jacob ang iya mga anak. Siling niya, “Madali na lang ako isimpon sa akon mga paryente nga nagkalamatay na. Kon matabo na ina, ilubong ninyo ako sa lulubngan sang akon mga katigulangan, didto sa kuweba nga ara sa uma ni Efron nga Hithanon."
Genesis,49,30,"sa yungib na nasa parang ng Macpela, na nasa tapat ng Mamre, sa lupain ng Canaan, ang parang na binili ni Abraham kay Efron na Heteo, upang maging libingan.","Ina nga uma didto sa Macpela, sa sidlangan sang Mamre, nga sakop sang Canaan. Ginbakal sang akon lolo nga si Abraham ato nga uma kay Efron para himuon nga lulubngan."
Genesis,49,31,"Doon nila inilibing si Abraham at si Sara na kanyang asawa; at doon nila inilibing si Isaac at si Rebecca na kanyang asawa; at doon ko inilibing si Lea,","Didto siya ginlubong pati ang akon lola nga si Sara kag ang akon amay kag iloy nga si Isaac kag si Rebeka, kag didto ko man ginlubong si Lea."
Genesis,49,32,sa parang at sa yungib na nandoon na binili mula sa mga anak ni Het.”,Ini nga uma kag kuweba ginbakal sa mga Hithanon.”
Genesis,49,33,"Pagkatapos na si Jacob ay makapagbilin sa kanyang mga anak, itinikom niya ang kanyang mga paa sa higaan, siya'y nalagutan ng hininga at naging kasama ng kanyang bayan.","Pagkatapos hambal ni Jacob sa iya mga kabataan, naghigda siya kag nabugtuan sang ginhawa. Kag ginsimpon siya sa iya mga paryente nga nagkalamatay na ."
Genesis,50,1,"Yumakap si Jose sa kanyang ama, umiyak sa harapan niya, at hinalikan niya.",Ginhakos dayon ni Jose ang iya amay kag ginhalukan nga nagahibi.
Genesis,50,2,"Iniutos ni Jose sa kanyang mga manggagamot na naglilingkod sa kanya na embalsamuhin ang kanyang ama, at inembalsamo ng mga manggagamot si Israel.",Dayon ginsugo niya ang iya mga manugbalsamar nga balsamaron ang iya amay. Gani ginbalsamar nila siya.
Genesis,50,3,Gumugol sila ng apatnapung araw na siyang kailangan upang matupad ang pag-iimbalsamo. At ang mga Ehipcio ay tumangis para sa kanya ng pitumpung araw.,"Ang kalawigon sang pagbalsamar sa iya 40 ka adlaw, suno sa kinaandan sang mga taga-Egipto. Nagpangasubo ang mga Egiptohanon para kay Jacob sa sulod sang 70 ka adlaw."
Genesis,50,4,"Nang makaraan na ang mga araw ng kanyang pagtangis, si Jose ay nagsalita sa sambahayan ng Faraon, “Kung ngayo'y nakatagpo ako ng biyaya sa inyong paningin ay sabihin ninyo sa pandinig ni Faraon:","Sang matapos ang ila pagpangasubo, nagsiling si Jose sa mga opisyal sang hari sang Egipto, “Kon mahimo hambala ninyo ang hari"
Genesis,50,5,"Pinanumpa ako ng aking ama, na sinasabi, ‘Ako'y malapit nang mamatay; ililibing mo ako doon sa libingan na aking hinukay para sa akin sa lupain ng Canaan.’ Kaya't ngayon ay nakikiusap ako na pahintulutan ninyo akong umalis, at ilibing ko ang aking ama, at muli akong babalik.”","nga tugutan niya ako nga ilubong ko ang akon amay sa Canaan. Kay antes siya mapatay, ginpasumpa niya ako nga ilubong ko siya sa lulubngan nga iya ginpahimo sa Canaan. Pagkatapos lubong mabalik man dayon ako.”"
Genesis,50,6,"Sinabi ng Faraon, “Umalis ka, at ilibing mo ang iyong ama, ayon sa kanyang ipinasumpa sa iyo.”","Pagkahibalo sang hari, nagsiling siya kay Jose, “Tumana ang imo ginsumpa sa imo amay. Lakat ka kag ilubong siya.”"
Genesis,50,7,"Kaya't umalis si Jose upang ilibing ang kanyang ama. Kasama niyang umalis ang lahat ng lingkod ng Faraon, ang mga matatandang pinuno sa kanyang sambahayan, ang lahat ng matatandang pinuno sa lupain ng Ehipto;",Gani naglakat si Jose kaupod ang madamo nga mga opisyal sang hari: ang mga manugdumala sang palasyo kag ang mga manugdumala sang Egipto.
Genesis,50,8,"ang buong sambahayan ni Jose, ang kanyang mga kapatid, at ang sambahayan ng kanyang ama. Tanging ang kanilang mga anak lamang, mga kawan, at bakahan, ang iniwan nila sa lupain ng Goshen.","Kaupod man ang panimalay ni Jose kag ang panimalay sang iya mga utod, ang bilog nga panimalay ni Jacob. Ang nabilin sa Goshen amo lang ang ila magagmay nga mga kabataan kag ang ila mga kasapatan."
Genesis,50,9,Umahong kasama niya ang mga karwahe at mga nangangabayo. Iyon ay isang napakalaking pangkat.,Kaupod man nila ang mga karwahe kag mga manugkabayo. Madamo gid sila.
Genesis,50,10,Sila'y nakarating hanggang sa giikan sa Atad na nasa kabilang ibayo ng Jordan; at doo'y tumangis sila nang malakas at napakatindi. Kanyang ipinagluksa ang kanyang ama sa loob ng pitong araw.,"Pag-abot nila sa linasan sa Atad, malapit sa Suba sang Jordan, nagpangasubo sila didto para kay Jacob kag puwerte gid ang ila paghibi. Nagpangasubo si Jose sing pito ka adlaw para sa iya amay."
Genesis,50,11,"Nang makita ng mga Cananeo na nakatira sa lupaing iyon ang pagtangis sa giikan sa Atad, ay kanilang sinabi, “Ito'y isang napakalaking panaghoy para sa Ehipcio,” kaya't ang pangalang itinawag dito ay Abel-mizraim, ito ay nasa kabilang ibayo ng Jordan.","Pagkakita sang mga Canaanhon sang ila pagpangasubo sa may linasan sa Atad, nagsiling sila, “Puwerte gid ang pagpangasubo sang mga Egiptohanon.” Gani ato nga lugar nga malapit sa Suba sang Jordan gintawag nga Abel Mizraim."
Genesis,50,12,Ginawa sa kanya ng kanyang mga anak ang ayon sa iniutos sa kanila.,Gintuman sang mga anak ni Jacob ang iya ginbilin sa ila.
Genesis,50,13,"Dinala siya ng kanyang mga anak sa lupain ng Canaan, at inilibing siya sa yungib ng Macpela sa parang na binili ni Abraham upang maging libingan, mula kay Efron na Heteo, sa tapat ng Mamre.","Kay gindala nila ang iya bangkay sa Canaan kag ginlubong sa kuweba nga ara sa uma sa Macpela, sa sidlangan sang Mamre. Ginbakal ni Abraham ang ini nga uma kay Efron nga Hithanon para himuon nga lulubngan."
Genesis,50,14,"Pagkatapos niyang mailibing ang kanyang ama, bumalik si Jose sa Ehipto, kasama ang kanyang mga kapatid at ang lahat ng umalis na kasama niya sa paglilibing sa kanyang ama. Ang Kabutihang Loob ni Jose sa Kanyang mga Kapatid","Pagkatapos sang lubong, nagbalik si Jose sa Egipto upod ang iya mga utod kag ang tanan nga nag-upod sa paglubong. Nagpasalig si Jose sa Iya mga Utod"
Genesis,50,15,"Nang makita ng mga kapatid ni Jose na ang kanilang ama'y patay na, ay kanilang sinabi, “Baka si Jose ay may galit sa atin, at tayo'y tiyak na gantihan sa lahat ng kasamaang ginawa natin sa kanya.”","Karon nga patay na ang ila amay, nagsiling ang mga utod ni Jose, “Basi nagadumot pa si Jose sa aton kag balusan niya kita sa ginhimo naton sa iya.”"
Genesis,50,16,"Kaya't ipinasabi nila kay Jose, “Iniutos ng iyong ama bago namatay, na sinasabi,","Gani nagpadala sila sang mensahi kay Jose nga nagasiling, “Nagbilin ang aton amay antes siya mapatay"
Genesis,50,17,"‘Ganito ang inyong sasabihin kay Jose: Hinihiling ko na ipatawad mo ang pagkakasala ng iyong mga kapatid, at ang kanilang pagkakamali sapagkat sila'y gumawa ng kasamaan sa iyo.’ Hinihiling namin na ipatawad mo ang pagkakasala ng mga lingkod ng Diyos ng iyong ama.” Si Jose ay umiyak nang sila ay magsalita sa kanya.","nga hambalon ka nga patawaron mo kami sa malain nga ginhimo namon sa imo. Gani karon, kabay pa nga patawaron mo kami nga alagad man sang Dios sang aton amay.” Sang makaabot ang ila mensahi kay Jose, naghibi siya."
Genesis,50,18,"Ang kanyang mga kapatid ay lumapit at nagpatirapa sa harapan niya at kanilang sinabi, “Narito, kami ay iyong mga alipin.”","Sang ulihi nagkadto mismo ang iya mga utod sa iya. Pag-abot nila, nagluhod sila sa iya atubangan bilang pagtahod . Dayon nagsiling sila, “Handa kami nga mangin ulipon mo.”"
Genesis,50,19,"Subalit sinabi ni Jose sa kanila, “Huwag kayong matakot. Sapagkat ako ba ay nasa lugar ng Diyos?","Pero nagsabat si Jose sa ila, “Indi kamo magkahadlok. Dios bala ako para magsilot sa inyo ?"
Genesis,50,20,"Kayo, kayo'y nagnasa ng masama laban sa akin, ngunit inilagay ng Diyos para sa kabutihan, upang mangyari ang gaya sa araw na ito, upang mapanatiling buháy ang napakaraming tao.","Matuod nga nagplano kamo sang malain sa akon, pero ginplano na sang Dios nga magaresulta ato sang kaayuhan nga amo ang pagluwas subong sang madamo nga tawo sa gutom ."
Genesis,50,21,Kaya't huwag kayo ngayong matakot; pakakainin ko kayo at ang inyong mga anak.” Kanya silang inaliw at nagsalitang may kabaitan sa kanila. Ang Kamatayan ni Jose,Gani indi kamo magkahadlok. Sustentuhan ko kamo sang pagkaon pati ang inyo mga kabataan.” Ginpasalig sila ni Jose kag napahamtang ang ila balatyagon. Ang Pagkapatay ni Jose
Genesis,50,22,"Si Jose ay nanirahan sa Ehipto, siya at ang sambahayan ng kanyang ama; at si Jose ay nabuhay ng isandaan at sampung taon.","Nagtiner si Jose sa Egipto upod ang bug-os nga panimalay sang iya amay. Nagkabuhi siya sing 110 ka tuig,"
Genesis,50,23,Nakita ni Jose ang mga anak ni Efraim hanggang sa ikatlong salinlahi; gayundin ang mga anak ni Makir na anak ni Manases ay ipinanganak sa mga tuhod ni Jose.,kag iya pa nakita ang iya mga apo sa tuhod sa iya anak nga si Efraim kag sa iya apo nga si Makir nga anak ni Manase. Ginkabig niya bilang kaugalingon nga anak ang mga anak ni Makir.
Genesis,50,24,"At sinabi ni Jose sa kanyang mga kapatid, “Ako'y malapit nang mamatay; ngunit kayo'y tiyak na dadalawin ng Diyos, at dadalhin kayo mula sa lupaing ito hanggang sa lupain na kanyang ipinangako kina Abraham, Isaac at Jacob.”","Karon, nagsiling si Jose sa iya mga paryente, “Madali na lang ako mapatay, pero indi gid kamo pagpabay-an sang Dios. Kuhaon niya kamo sa sini nga lugar kag dal-on sa lugar nga iya ginpromisa kay Abraham, Isaac kag Jacob.”"
Genesis,50,25,"Pagkatapos ay pinanumpa ni Jose ang mga anak ni Israel, na sinasabi, “Kapag dinalaw kayo ng Diyos, dadalhin ninyo ang aking mga buto mula rito.”","Dayon ginpasumpa ni Jose ang mga Israelinhon. Siling niya, “Ipromisa ninyo nga kon pahalinon na kamo diri sang Dios, dal-on man ninyo ang akon tul-an sa inyo paghalin sa sini nga lugar.”"
Genesis,50,26,"Kaya't namatay si Jose sa gulang na isandaan at sampung taon; at kanilang inembalsamo siya, at siya'y inilagay sa isang kabaong sa Ehipto.",Napatay si Jose sa edad nga 110 ka tuig. Ginbalsamar siya kag ginbutang sa lungon didto sa Egipto.
Leviticus,1,1,"Ipinatawag ng Panginoon si Moises at nagsalita sa kanya mula sa toldang tipanan, na sinasabi,",Gintawag sang Ginoo si Moises kag ginhambalan didto sa Tolda nga Ginapakigkitaan.
Leviticus,1,2,"“Magsalita ka sa mga anak ni Israel at sabihin mo sa kanila: Kapag ang sinuman sa inyo ay nagdadala ng alay sa Panginoon , ang dadalhin ninyong alay ay galing sa mga hayop, mga bakahan, at sa kawan.","Ginsugo niya si Moises nga ihambal ini sa mga Israelinhon: Kon may ara sa inyo nga maghalad sang sapat sa Ginoo , maghalad siya sang baka, karnero, ukon kanding."
Leviticus,1,3,"“Kung ang kanyang alay ay isang handog na sinusunog mula sa bakahan, mag-aalay siya ng isang lalaking walang kapintasan. Ito ay kanyang dadalhin sa pintuan ng toldang tipanan, upang siya ay tanggapin sa harapan ng Panginoon .","Kon baka ang iya ihalad bilang halad nga ginasunog, kinahanglan nga lalaki ini nga wala sing deperensya, kag ihalad niya ini didto dampi sa puwertahan sang Tolda nga Ginapakigkitaan, agod paagi sa sini nga halad batunon siya sang Ginoo ."
Leviticus,1,4,Ipapatong niya ang kanyang kamay sa ulo ng handog na sinusunog at ito ay tatanggapin para sa ikatutubos niya.,"Itungtong niya ang iya kamot sa ulo sang baka nga iya ginahalad, kag batunon ini sang Ginoo agod matubos siya sa iya mga sala."
Leviticus,1,5,"At kanyang papatayin ang toro sa harapan ng Panginoon ; ang dugo ay ihahandog ng mga anak ni Aaron, na mga pari, at iwiwisik ito sa palibot ng dambana na nasa pintuan ng toldang tipanan.","Dayon ihawon niya ang ini nga sapat sa presensya sang Ginoo . Kag ang dugo sini iwisik-wisik sang mga pari nga kaliwat ni Aaron didto sa palibot sang halaran, nga ara dampi sa puwertahan sang Tolda nga Ginapakigkitaan."
Leviticus,1,6,Kanyang babalatan at pagpuputul-putulin ang handog na sinusunog.,Dayon panitan sang manughalad ang sapat kag hiwa-hiwaon.
Leviticus,1,7,"Maglalagay ang mga anak ng paring si Aaron ng apoy sa ibabaw ng dambana, at aayusin ang kahoy sa apoy.","Pagkatapos, ang mga pari nga kaliwat ni Aaron magpadukot sang kalayo sa halaran kag gatungan nila ini sang mga kahoy nga naplastar sing maayo."
Leviticus,1,8,"Aayusin ng mga paring anak ni Aaron ang mga bahagi, ang ulo, at ang taba sa kahoy na nakapatong sa apoy na nasa ibabaw ng dambana;","Kag dayon iplastar nila sa kalayo ang hiniwa nga mga parte sang sapat, pati ang ulo kag ang mga tambok."
Leviticus,1,9,"ngunit ang mga lamang-loob at mga paa ay huhugasan niya ng tubig. Susunugin ng pari ang kabuuan nito sa ibabaw ng dambana bilang handog na sinusunog, isang handog na pinaraan sa apoy na isang mabangong samyo sa Panginoon .",Dapat hugasan anay sang manughalad ang kasudlan kag ang mga tiil sini. Kag ang pari amo na ang magsunog sini tanan sa halaran bilang halad nga ginasunog. Ang kahamot sini nga halad nga paagi sa kalayo makapalipay sa Ginoo .
Leviticus,1,10,"“Kung ang kanyang kaloob para sa handog na sinusunog ay mula sa kawan, sa mga tupa, o sa mga kambing, siya ay maghahandog ng isang lalaking walang kapintasan.","Kon karnero ukon kanding ang ihalad sang tawo bilang halad nga ginasunog, kinahanglan nga lalaki ini nga wala sing deperensya."
Leviticus,1,11,"Ito ay kanyang kakatayin sa hilagang bahagi ng dambana sa harapan ng Panginoon . Iwiwisik ng mga anak ni Aaron, na mga pari, ang dugo niyon sa palibot ng dambana.",Ihawon niya ini sa presensya sang Ginoo didto sa aminhan dampi sang halaran. Kag ang dugo sini iwisik-wisik sang mga pari nga kaliwat ni Aaron didto sa palibot sang halaran.
Leviticus,1,12,"At ito ay kanyang pagpuputul-putulin, kasama ang ulo at ang kanyang taba, at iaayos ng pari sa ibabaw ng kahoy na nasa apoy sa ibabaw ng dambana;","Pagkatapos nga mahiwa-hiwa ini sang manughalad, iplastar sang pari ini nga mga hiniwa sa kalayo, pati ang ulo kag ang mga tambok."
Leviticus,1,13,"ngunit ang mga lamang-loob at ang mga paa ay huhugasan ng tubig. At ihahandog ng pari ang kabuuan at susunugin sa dambana; ito ay isang handog na sinusunog, isang handog na pinaraan sa apoy, na isang mabangong samyo sa Panginoon .",Dapat hugasan anay sang manughalad ang kasudlan kag ang mga tiil sini. Kag ang pari amo na ang magasunog sini tanan sa halaran bilang halad nga ginasunog. Ang kahamot sini nga halad nga paagi sa kalayo makapalipay sa Ginoo .
Leviticus,1,14,"“Kung ang kanyang alay sa Panginoon ay handog na sinusunog na mula sa mga ibon, ang ihahandog niya ay mga batu-bato o mga batang kalapati.","Kon pispis ang ihalad sang tawo bilang halad nga ginasunog, kinahanglan nga pating ini ukon tukmo."
Leviticus,1,15,"Ito ay dadalhin ng pari sa dambana, puputulan ng ulo, susunugin sa ibabaw ng dambana, at ang dugo'y patutuluin sa tabi ng dambana.","Dal-on ini sang pari sa halaran, lubagon niya ang liog hasta nga mautod, kag patuluon niya ang dugo sini sa kilid sang halaran. Dayon sunugon niya ang ulo sa halaran."
Leviticus,1,16,"Aalisin niya ang butsi pati ang mga laman nito, at ihahagis sa silangang bahagi ng dambana, sa kinalalagyan ng mga abo.",Kuhaon niya ang balonbalunan pati ang mga kinaon sini kag ihaboy niya dayon sa sidlangan dampi sang halaran nga sa diin ginabutang ang abo.
Leviticus,1,17,"Bibiyakin niya ito sa mga pakpak, ngunit hindi hahatiin. Ito'y susunugin ng pari sa ibabaw ng dambana, sa ibabaw ng kahoy na nasa apoy, bilang isang handog na sinusunog. Ito ay isang handog na pinaraan sa apoy, na isang mabangong samyo sa Panginoon .",Pihakon niya ang pispis paagi sa pagbitad sang pakpak sini pero indi lang niya pagbitason ang pakpak. Dayon sunugon niya ang pispis sa halaran bilang halad nga ginasunog. Ang kahamot sini nga halad nga paagi sa kalayo makapalipay sa Ginoo .
Leviticus,2,1,"“Kapag ang isang tao ay magdadala ng butil na handog bilang handog sa Panginoon , dapat na ang kanyang handog ay mula sa piling harina. Bubuhusan niya ito ng langis, at lalagyan ito ng kamanyang.","Kon may maghalad sang halad nga regalo sa Ginoo , gamiton niya ang maayo nga klase nga harina. Butangan niya ini sang mantika kag sang insenso."
Leviticus,2,2,"Dadalhin niya ito sa mga anak ni Aaron na mga pari at siya'y kukuha mula roon ng isang dakot na piling harina at langis, at lahat ng kamanyang nito. Ito ay susunugin ng pari sa ibabaw ng dambana, isang handog na pinakaalaala, isang handog na pinaraan sa apoy, na mabangong samyo sa Panginoon .","Dal-on niya ini sa mga pari nga kaliwat ni Aaron. Dayon buhinan sang pari sing isa ka hakop ang ginmiksla nga harina kag mantika, kag ang iya ginbuhin sunugon niya sa halaran lakip ang tanan nga insenso nga ginbutang didto sa harina. Sunugon niya ini bilang pagdumdom sa Ginoo . Ang kahamot sini nga halad nga paagi sa kalayo makapalipay sa Ginoo ."
Leviticus,2,3,Ang nalabi sa butil na handog ay para kay Aaron at sa kanyang mga anak; ito ay kabanal-banalan sa mga handog sa Panginoon na pinaraan sa apoy.,"Ang nabilin nga harina iya na ni Aaron kag sang iya mga kaliwat, kag balaan gid ini tungod nga bahin ini sang halad nga paagi sa kalayo nga ginhalad sa Ginoo ."
Leviticus,2,4,"“Kapag ikaw ay magdadala ng butil na handog na niluto sa hurno, dapat na ito ay tinapay na walang pampaalsa mula sa piling harina na hinaluan ng langis, o maninipis na tinapay na walang pampaalsa na hinaluan ng langis.","Kon may maghalad sang tinapay nga ginluto sa pugon bilang halad nga regalo, kinahanglan nga ginhimo ini halin sa maayo nga klase nga harina kag wala ginbutangan sing inugpahabok. Puwede nga ihalad ang madamol nga tinapay nga ginmikslahan sang mantika ukon ang manipis nga tinapay nga ginlamhitan sang mantika."
Leviticus,2,5,"At kung ang iyong alay ay butil na handog na luto sa kawali, dapat na ang iyong handog ay piling harina na walang pampaalsa na hinaluan ng langis.","Kon ang tinapay nga ihalad ginluto sa sartin, kinahanglan nga ginhimo ini halin sa maayo nga klase nga harina kag ginmikslahan sang mantika, pero wala ginbutangan sing inugpahabok."
Leviticus,2,6,Ito ay iyong pagpuputul-putulin at bubuhusan mo ito ng langis; ito ay butil na handog.,Pihak-pihakon ini kag butangan sang mantika. Halad ini nga regalo.
Leviticus,2,7,"Kung ang butil na handog ay niluto sa kawali, dapat na ang iyong handog ay piling harina na hinaluan ng langis.","Kon ang tinapay nga ihalad ginluto sa kalaha, kinahanglan nga ginhimo man ini halin sa maayo nga klase nga harina kag ginmikslahan man sang mantika."
Leviticus,2,8,"At dadalhin mo sa Panginoon ang pagkaing handog na mula sa mga sangkap na ito, at dadalhin ito ng pari sa dambana.",Dal-a ang ini nga klase sang mga halad sa pari agod ihalad sa Ginoo didto sa halaran.
